mode,load,0_vgg11-16,1_vgg11-16,2_vgg11-16,3_vgg11-16
mig,0.1,18.301844596862793,18.39756965637207,18.416166305541992,35.835981369018555
mig,0.2,18.299102783203125,18.375396728515625,18.405914306640625,35.82763671875
mig,0.3,18.28014850616455,18.359661102294922,18.385648727416992,35.82048416137695
mig,0.4,18.283963203430176,18.35775375366211,18.375873565673828,35.84480285644531
mig,0.5,18.419861793518066,19.66571807861328,18.431901931762695,37.26661205291748
mig,0.6,21.12126350402832,22.894859313964844,21.88420295715332,50.84848403930664
mig,0.7,30.196189880371094,29.933929443359375,28.081655502319336,58.399200439453125
mig,0.8,36.61847114562988,36.119699478149414,36.87000274658203,70.34778594970703
mig,0.9,78.44686508178711,66.39039516448975,60.64629554748535,165.7390594482422
mig,1.0,150.28810501098633,271.6323137283325,572.990894317627,597.9669094085693
