mode,load,0_vgg11-16,1_vgg11-16,2_vgg11-16,3_vgg11-16
mig,0.1,18.315246105194092,18.47545623779297,18.491034507751465,35.91086387634277
mig,0.2,18.340351581573486,18.49997043609619,18.41292381286621,35.96447467803955
mig,0.3,18.44846487045288,18.51806640625,18.528289794921875,35.998356342315674
mig,0.4,18.475255966186527,18.54411363601685,18.50139617919922,36.06541633605957
mig,0.5,18.5317063331604,18.66795539855957,18.707528114318848,36.40705347061157
mig,0.6,18.810467720031735,18.868651390075684,18.881378173828125,36.81557893753052
mig,0.7,19.04290199279785,19.108600616455078,19.122037887573242,37.24954605102538
mig,0.8,19.190959930419922,19.25050735473633,19.252359867095947,37.568514347076416
mig,0.9,19.40347194671631,19.499211311340332,19.5113468170166,37.980287075042725
mig,1.0,19.702072143554688,19.832372665405273,19.829998016357422,38.15787315368652
