mode,load,0_alexnet-8,1_efficientnet_b5-16,2_vgg11-4
mps-uncap,0.8,25.664806365966797,174.51047897338867,46.13852500915527
mps-uncap,0.9,52.88386344909668,397.0494270324707,64.02802467346191
mps-uncap,1.0,255.15079498291016,1027.7533531188965,356.2886714935303
mps-uncap,0.5,12.628793716430664,72.83377647399902,16.73412322998047
mps-uncap,0.6,17.422199249267578,81.41565322875977,28.384923934936523
mps-uncap,0.7,22.327184677124023,128.89981269836426,27.341365814208984
mps-uncap,0.1,4.929304122924805,42.07324981689453,5.451679229736328
mps-uncap,0.2,9.40704345703125,49.25107955932617,10.5438232421875
mps-uncap,0.3,8.853435516357422,51.2845516204834,11.527538299560547
mps-uncap,0.4,8.929729461669922,56.64825439453125,15.462636947631836
