mode,load,0_alexnet-8,1_efficientnet_b5-16,2_vgg11-4
mps-uncap,0.8,14.990434646606474,123.66158962249754,21.287386417388948
mps-uncap,0.9,33.60190391540526,280.6489825248716,45.99601745605469
mps-uncap,1.0,225.81005573272708,896.3226985931396,315.2610683441159
mps-uncap,0.5,6.395077705383276,54.28610801696778,10.144188404083247
mps-uncap,0.6,8.83268117904663,68.52192640304567,14.659748077392573
mps-uncap,0.7,9.837102890014654,105.04765510559075,16.834514141082767
mps-uncap,0.1,2.5568771362304688,39.09289836883545,4.5987606048584
mps-uncap,0.2,3.1843757629394527,41.82399749755858,5.3605318069458
mps-uncap,0.3,3.9070105552673353,40.46905040740967,6.531381607055657
mps-uncap,0.4,5.10824203491211,45.40903568267816,8.17790031433104
