mode,load,0_alexnet-8,1_efficientnet_b5-16,2_vgg11-4
mps-uncap,0.8,0.30994415283203125,4.543185234069824,0.5377531051635742
mps-uncap,0.9,2.5222301483154297,29.131770133972168,3.2979249954223633
mps-uncap,1.0,28.627872467041016,209.76519584655762,30.14373779296875
mps-uncap,0.5,0.04029273986816406,0.0591278076171875,0.04100799560546875
mps-uncap,0.6,0.04100799560546875,0.05626678466796875,0.04124641418457031
mps-uncap,0.7,0.04267692565917969,0.06079673767089844,0.042438507080078125
mps-uncap,0.1,0.04220008850097656,0.06008148193359375,0.04684925079345703
mps-uncap,0.2,0.04100799560546875,0.057220458984375,0.04315376281738281
mps-uncap,0.3,0.04029273986816406,0.05817413330078125,0.041484832763671875
mps-uncap,0.4,0.0400543212890625,0.05841255187988281,0.04100799560546875
