mode,load,0_alexnet-8,1_resnet50-16,2_squeezenet1_0-4
mps-uncap,0.8,2.7251243591308594,15.393972396850586,4.203319549560547
mps-uncap,0.9,4.533529281616211,19.65022087097168,6.258845329284668
mps-uncap,1.0,46.91421985626221,245.7737922668457,251.77860260009766
mps-uncap,0.5,1.4712810516357422,8.322954177856445,2.67791748046875
mps-uncap,0.6,1.754164695739746,9.484529495239258,2.879023551940918
mps-uncap,0.7,2.0046234130859375,10.210037231445312,3.2935142517089844
mps-uncap,0.1,1.3928413391113281,7.058858871459961,2.6743412017822266
mps-uncap,0.2,1.3549327850341797,7.142543792724609,2.5916099548339844
mps-uncap,0.3,1.3644695281982422,7.606983184814453,2.5506019592285156
mps-uncap,0.4,1.4355182647705078,7.949113845825195,2.634286880493164
