mode,load,0_alexnet-8,1_resnet50-16,2_squeezenet1_0-4
mps-uncap,0.8,2.4149417877197266,10.481119155883789,4.58979606628418
mps-uncap,0.9,2.557992935180664,10.801506042480469,4.779815673828125
mps-uncap,1.0,2.5849342346191406,11.739683151245117,5.074119567871094
mps-uncap,0.5,1.9996166229248047,9.240055084228516,3.645658493041992
mps-uncap,0.6,2.1343231201171875,9.83724594116211,3.933548927307129
mps-uncap,0.7,2.238321304321289,10.001063346862793,4.117488861083984
mps-uncap,0.1,1.5326499938964844,7.541179656982422,2.993035316467285
mps-uncap,0.2,1.576948165893555,7.867336273193359,2.864861488342285
mps-uncap,0.3,1.7694473266601562,8.379125595092775,3.0089855194091792
mps-uncap,0.4,1.9381046295166016,8.813238143920898,3.408193588256836
