mode,load,0_alexnet-8,1_resnet50-16,2_squeezenet1_0-4
mps-uncap,0.8,3.039307594299316,10.965242385864258,5.383334159851075
mps-uncap,0.9,3.061416149139404,11.13861083984375,5.598306655883789
mps-uncap,1.0,3.037660121917725,12.041711807250978,5.916798114776612
mps-uncap,0.5,2.7063751220703125,10.388078689575195,4.746994972229002
mps-uncap,0.6,2.740516662597656,10.778861045837402,4.948365688323975
mps-uncap,0.7,2.9525995254516606,10.68937063217163,5.03758430480957
mps-uncap,0.1,2.196707725524903,8.237786293029785,3.6707806587219216
mps-uncap,0.2,2.4033546447753946,8.713006973266602,4.008994102478027
mps-uncap,0.3,2.616820335388185,9.398174285888672,4.310500621795651
mps-uncap,0.4,2.7495718002319336,9.783735275268556,4.636440277099609
