mode,load,0_alexnet-8,1_resnet50-16,2_squeezenet1_0-4
mps-uncap,0.8,0.9887218475341797,6.406068801879883,1.1610984802246094
mps-uncap,0.9,0.9829998016357422,6.435632705688477,1.169443130493164
mps-uncap,1.0,0.9999275207519531,6.402730941772461,1.1811256408691406
mps-uncap,0.5,0.9908676147460938,6.36601448059082,1.1646747589111328
mps-uncap,0.6,0.9908676147460938,6.397008895874023,1.1529922485351562
mps-uncap,0.7,0.9853839874267578,6.397247314453125,1.1522769927978516
mps-uncap,0.1,0.9934902191162109,6.409406661987305,1.1661052703857422
mps-uncap,0.2,0.9927749633789062,6.383180618286133,1.1646747589111328
mps-uncap,0.3,0.9872913360595703,6.415843963623047,1.1560916900634766
mps-uncap,0.4,0.988006591796875,6.391763687133789,1.1668205261230469
