mode,load,0_alexnet-8,1_resnet50-16,2_squeezenet1_0-4
mps-uncap,0.8,15.096149444580057,63.78306388855007,18.91655921936035
mps-uncap,0.9,39.98787403106689,83.02353858947772,47.44334220886227
mps-uncap,1.0,143.79260301589972,685.1035356521606,626.0155224800111
mps-uncap,0.5,3.6808681488037127,15.403871536254885,5.272006988525388
mps-uncap,0.6,5.461866855621302,22.866902351379395,7.580280303955082
mps-uncap,0.7,7.24489212036133,30.373523235321045,10.615959167480469
mps-uncap,0.1,1.2205123901367192,5.816960334777836,1.9576454162597654
mps-uncap,0.2,1.505196094512942,8.550596237182623,2.563624382019041
mps-uncap,0.3,2.1632623672485396,9.425477981567399,3.2831525802612274
mps-uncap,0.4,2.7594566345214844,15.360436439514187,4.696042537689208
