mode,load,0_alexnet-8,1_resnet50-16,2_squeezenet1_0-4
mps-uncap,0.8,1.7082691192626953,9.30166244506836,2.990245819091797
mps-uncap,0.9,1.859426498413086,10.013103485107422,3.487110137939453
mps-uncap,1.0,1.953125,11.321067810058594,3.893613815307617
mps-uncap,0.5,1.2788772583007812,7.74836540222168,2.4673938751220703
mps-uncap,0.6,1.3537406921386719,8.258819580078125,2.43222713470459
mps-uncap,0.7,1.4429092407226562,8.677482604980469,2.481222152709961
mps-uncap,0.1,1.3346672058105469,6.946086883544922,2.6003122329711914
mps-uncap,0.2,1.2851953506469727,7.040739059448242,2.492070198059082
mps-uncap,0.3,1.2781620025634766,7.305383682250977,2.4367570877075195
mps-uncap,0.4,1.312255859375,7.542848587036133,2.46584415435791
