mode,load,0_resnet18-16,1_squeezenet1_0-16,2_vgg16-4
mps-uncap,0.8,45.91083526611328,67.2464370727539,51.355600357055664
mps-uncap,0.9,114.44783210754395,79.3919563293457,107.32102394104004
mps-uncap,1.0,432.58166313171387,221.9696044921875,325.9749412536621
mps-uncap,0.5,19.09923553466797,14.305830001831055,19.14525032043457
mps-uncap,0.6,21.471738815307617,17.76123046875,24.178743362426758
mps-uncap,0.7,23.15521240234375,46.15330696105957,57.327985763549805
mps-uncap,0.1,3.040313720703125,4.343271255493164,3.238677978515625
mps-uncap,0.2,5.769014358520508,7.212162017822266,7.414579391479492
mps-uncap,0.3,8.198976516723633,9.186744689941406,8.11147689819336
mps-uncap,0.4,15.798568725585938,13.733148574829102,10.15162467956543
