mode,load,0_resnet18-16,1_squeezenet1_0-16,2_vgg16-4
mps-uncap,0.8,6.137251853942871,6.754517555236816,6.538629531860352
mps-uncap,0.9,9.035348892211914,10.453462600708008,10.736942291259766
mps-uncap,1.0,63.91596794128418,39.44897651672363,55.11641502380371
mps-uncap,0.5,3.835916519165039,4.215478897094727,4.108905792236328
mps-uncap,0.6,4.284143447875977,4.625082015991211,4.6138763427734375
mps-uncap,0.7,4.7234296798706055,5.402088165283203,5.225658416748047
mps-uncap,0.1,3.1456947326660156,3.0999183654785156,3.118276596069336
mps-uncap,0.2,3.102898597717285,3.087639808654785,3.086566925048828
mps-uncap,0.3,3.202199935913086,3.1027793884277344,3.1244754791259766
mps-uncap,0.4,3.349423408508301,3.723740577697754,3.565073013305664
