mode,load,0_resnet18-16,1_squeezenet1_0-16,2_vgg16-4
mps-uncap,0.8,4.583477973937988,5.062699317932129,4.957437515258789
mps-uncap,0.9,5.618095397949219,5.89752197265625,5.790948867797852
mps-uncap,1.0,6.925821304321289,6.798505783081055,6.745815277099609
mps-uncap,0.5,3.271341323852539,3.3818483352661133,3.289937973022461
mps-uncap,0.6,3.6499500274658203,3.920316696166992,4.013299942016602
mps-uncap,0.7,4.004359245300293,4.29224967956543,4.227161407470703
mps-uncap,0.1,3.076791763305664,3.039121627807617,3.0503273010253906
mps-uncap,0.2,2.9932260513305664,3.02886962890625,3.009200096130371
mps-uncap,0.3,3.0499696731567383,3.0313730239868164,3.0193328857421875
mps-uncap,0.4,3.0750036239624023,3.0508041381835938,3.064870834350586
