mode,load,0_resnet18-16,1_squeezenet1_0-16,2_vgg16-4
mps-uncap,0.8,34.041380882263184,31.069333553314205,32.30626583099365
mps-uncap,0.9,70.00245571136475,64.80141639709473,77.00532913208008
mps-uncap,1.0,406.5658569335941,198.46356868743914,289.30333852767933
mps-uncap,0.5,12.666716575622544,12.528371810913082,12.91412353515625
mps-uncap,0.6,14.675045013427747,15.97131729125977,16.65415763854983
mps-uncap,0.7,17.424128055572552,19.806814193725597,23.216295242309496
mps-uncap,0.1,5.176162719726561,5.698447227478028,5.537390708923339
mps-uncap,0.2,6.675064563751227,7.027220726013182,7.21121788024902
mps-uncap,0.3,8.1958532333374,8.5563850402832,8.738484382629398
mps-uncap,0.4,9.884941577911375,10.974118709564202,9.727044105529785
