mode,load,0_resnet18-16,1_squeezenet1_0-16,2_vgg16-4
mps-uncap,0.8,51.430463790893555,73.96936416625977,56.87069892883301
mps-uncap,0.9,121.57464027404785,86.47465705871582,113.69061470031738
mps-uncap,1.0,438.4298324584961,228.99389266967773,332.86571502685547
mps-uncap,0.5,23.63753318786621,20.491361618041992,22.733449935913086
mps-uncap,0.6,28.243064880371094,23.37169647216797,28.601408004760742
mps-uncap,0.7,29.76202964782715,52.01101303100586,64.19587135314941
mps-uncap,0.1,6.984233856201172,7.480621337890625,7.164955139160156
mps-uncap,0.2,9.972333908081055,10.183572769165039,10.297775268554688
mps-uncap,0.3,11.579751968383789,14.515161514282227,12.740135192871094
mps-uncap,0.4,18.377304077148438,16.71886444091797,14.840126037597656
