mode,load,0_resnet18-16,1_squeezenet1_0-16,2_vgg16-4
mps-uncap,0.8,2.3298263549804688,2.9718875885009766,2.8684139251708984
mps-uncap,0.9,2.334117889404297,2.9647350311279297,2.899169921875
mps-uncap,1.0,2.3183822631835938,3.021717071533203,2.910614013671875
mps-uncap,0.5,2.3305416107177734,2.9718875885009766,2.8731822967529297
mps-uncap,0.6,2.3193359375,2.9680728912353516,2.8808116912841797
mps-uncap,0.7,2.3183822631835938,2.9616355895996094,2.875089645385742
mps-uncap,0.1,2.323627471923828,2.9604434967041016,2.871990203857422
mps-uncap,0.2,2.3107528686523438,2.960681915283203,2.863645553588867
mps-uncap,0.3,2.318143844604492,2.9675960540771484,2.871274948120117
mps-uncap,0.4,2.3102760314941406,2.9740333557128906,2.871990203857422
