mode,load,0_mobilenet_v2-32,1_mobilenet_v3_large-16,2_mobilenet_v3_small-16,3_resnet34-32
mps-uncap,1.0,11.927962303161621,12.004852294921875,9.90605354309082,14.084339141845703
