mode,load,0_mobilenet_v2-32,1_mobilenet_v3_large-16,2_mobilenet_v3_small-16,3_resnet34-32
mps-uncap,1.0,11.928200721740723,12.005090713500977,9.906291961669922,14.084339141845703
