mode,load,0_densenet169-8,1_efficientnet_b5-8,2_vgg11-4
mps-uncap,0.8,21.758556365966797,19.93083953857422,3.063082695007324
mps-uncap,0.9,28.4574031829834,22.72510528564453,3.332853317260742
mps-uncap,1.0,29.344558715820312,23.32758903503418,3.366708755493164
mps-uncap,0.5,18.015384674072266,16.720294952392578,2.5060176849365234
mps-uncap,0.6,18.628597259521484,17.093896865844727,2.6595592498779297
mps-uncap,0.7,19.53303813934326,17.995119094848633,2.8547048568725586
mps-uncap,0.1,28.840303421020508,26.625633239746094,2.382993698120117
mps-uncap,0.2,19.03355121612549,17.986178398132324,2.300262451171875
mps-uncap,0.3,18.47553253173828,17.241358757019043,2.2923946380615234
mps-uncap,0.4,18.83864402770996,16.910314559936523,2.3897886276245117
