mode,load,0_densenet169-8,1_efficientnet_b5-8,2_vgg11-4
mps-uncap,0.8,260.9477756426912,266.0943705174218,959.6993582031454
mps-uncap,0.9,296.43710470917654,313.60923946286664,1080.165123147047
mps-uncap,1.0,273.1185761042802,338.74214853127114,1135.956377814471
mps-uncap,0.5,166.89472725232608,164.77521134331988,594.7786841698752
mps-uncap,0.6,185.09418294241053,210.14031006706637,712.0708316425337
mps-uncap,0.7,230.32422307055512,238.17492378334632,840.1422627020626
mps-uncap,0.1,33.11611881101873,33.1426224704122,127.37536183390337
mps-uncap,0.2,68.23986401005702,67.45399730654954,241.45412106453054
mps-uncap,0.3,99.55853092681372,103.68083304872205,363.5768708015144
mps-uncap,0.4,128.86757356806442,140.50332259228222,492.20655151595656
