mode,load,0_densenet169-8,1_efficientnet_b5-8,2_vgg11-4
mps-uncap,0.8,22.05812931060791,11.63172721862793,3.4189224243164062
mps-uncap,0.9,685.8904361724854,48.4011173248291,20.0272798538208
mps-uncap,1.0,3384.1402530670166,899.6067047119141,1489.8258447647095
mps-uncap,0.5,0.02956390380859375,0.027894973754882812,0.02574920654296875
mps-uncap,0.6,0.030517578125,0.029206275939941406,0.04315376281738281
mps-uncap,0.7,8.77845287322998,4.233121871948242,1.3232231140136719
mps-uncap,0.1,0.041484832763671875,0.04100799560546875,0.0400543212890625
mps-uncap,0.2,0.03218650817871094,0.034332275390625,0.026464462280273438
mps-uncap,0.3,0.030517578125,0.02956390380859375,0.026702880859375
mps-uncap,0.4,0.028848648071289062,0.027894973754882812,0.026226043701171875
