mode,load,0_densenet169-8,1_efficientnet_b6-4,2_mobilenet_v3_small-2
mps-uncap,0.8,56.86969757080076,59.43169593811039,14.52341079711914
mps-uncap,0.9,81.21175765991212,97.41663932800293,28.28021049499512
mps-uncap,1.0,892.8520679473878,617.2446250915527,291.628646850586
mps-uncap,0.5,26.829576492309577,27.91421413421631,7.356595993041993
mps-uncap,0.6,29.64491844177246,33.46538543701172,7.4180603027343786
mps-uncap,0.7,34.75966453552247,37.7333164215088,9.447455406188968
mps-uncap,0.1,26.95260047912598,26.5429973602295,9.220123291015625
mps-uncap,0.2,28.033113479614265,27.597332000732422,11.821770668029789
mps-uncap,0.3,26.17592811584472,25.82716941833496,10.564756393432617
mps-uncap,0.4,25.269222259521506,24.93996620178222,9.08207893371582
