mode,load,0_densenet169-8,1_efficientnet_b6-4,2_mobilenet_v3_small-2
mps-uncap,0.8,91.19668960571282,104.18126106262193,27.194461822509773
mps-uncap,0.9,145.33150672912598,171.08891010284424,52.86578178405761
mps-uncap,1.0,1039.541220664978,916.6315937042233,338.38562965393066
mps-uncap,0.5,31.946871280670237,39.39586877822868,10.559399127960202
mps-uncap,0.6,47.46432304382323,47.455430030822676,12.72825002670288
mps-uncap,0.7,64.84723091125487,47.70150423049927,15.410490036010728
mps-uncap,0.1,26.794881820678693,22.51484870910646,9.076261520385737
mps-uncap,0.2,26.513652801513665,27.689127922058102,14.428732395172135
mps-uncap,0.3,21.874494552612305,25.966024398803736,13.100581169128398
mps-uncap,0.4,27.405083179473873,31.216111183166507,12.866759300231939
