mode,load,0_densenet169-8,1_efficientnet_b6-4,2_mobilenet_v3_small-2
mps-uncap,0.8,103.50270271301262,116.07810020446775,29.694800376892122
mps-uncap,0.9,156.96866035461431,183.63485336303714,55.31140327453601
mps-uncap,1.0,1052.2338652610779,929.5681953430175,340.9470272064209
mps-uncap,0.5,43.09571027755737,50.91922998428342,13.501951694488524
mps-uncap,0.6,58.00056934356689,59.552609920501695,15.212457180023208
mps-uncap,0.7,76.53088569641112,59.59889650344846,17.926485538482662
mps-uncap,0.1,46.2401676177978,41.12452507019043,14.497280120849572
mps-uncap,0.2,40.889291763305636,43.26043605804442,19.3205809593201
mps-uncap,0.3,35.39173126220704,38.601684570312514,17.144713401794434
mps-uncap,0.4,39.019739627838135,42.294917106628425,15.979385375976571
