mode,load,0_mobilenet_v2-32,1_mobilenet_v3_large-2,2_mobilenet_v3_large-2,3_resnet101-32
mps-uncap,1.0,14.195466041564941,14.112255573272707,14.104843139648438,31.871314048767093
