mode,load,0_mobilenet_v2-32,1_mobilenet_v3_large-2,2_mobilenet_v3_large-2,3_resnet101-32
mps-uncap,1.0,14.195556640624998,14.112491607666016,14.104843139648438,31.871552467346195
