mode,load,0_mobilenet_v2-32,1_mobilenet_v3_large-2,2_mobilenet_v3_large-2,3_resnet101-32
mps-uncap,1.0,14.52779769897461,14.497041702270508,14.580965042114258,32.616615295410156
