mode,load,0_inception_v3-2,1_inception_v3-2,2_inception_v3-2,3_inception_v3-2
mig,0.1,11.719942092895508,11.91103458404541,11.391282081604004,11.888504028320312
mig,0.2,8.965373039245605,9.001970291137695,8.882284164428711,11.122465133666992
mig,0.3,7.8563690185546875,7.743120193481445,7.681369781494141,8.4306001663208
mig,0.4,5.3195953369140625,5.275607109069824,5.269527435302734,7.625579833984375
mig,0.5,5.113124847412109,5.150318145751953,5.139589309692383,7.244348526000977
mig,0.6,5.054235458374023,5.081415176391602,5.040645599365234,7.247447967529297
mig,0.7,5.118846893310547,5.040884017944336,5.057334899902344,7.239103317260742
mig,0.8,5.101442337036133,5.198121070861816,5.032777786254883,7.241010665893555
mig,0.9,5.062580108642578,4.948616027832031,5.172491073608398,7.240533828735352
mig,1.0,5.097627639770508,5.020380020141602,5.148887634277344,7.239580154418945
