mode,load,0_inception_v3-2,1_inception_v3-2,2_inception_v3-2,3_inception_v3-2
mig,0.1,12.056589126586914,12.279033660888672,11.715888977050781,12.098550796508789
mig,0.2,11.287808418273926,11.222481727600098,11.141300201416016,11.581897735595703
mig,0.3,9.058237075805664,8.950233459472656,8.8958740234375,10.206222534179688
mig,0.4,8.011698722839355,8.009552955627441,8.002996444702148,9.178400039672852
mig,0.5,7.136344909667969,7.2116851806640625,7.132291793823242,8.896470069885254
mig,0.6,7.548093795776367,7.479429244995117,7.420063018798828,9.987473487854004
mig,0.7,9.143948554992676,8.985757827758789,8.529305458068848,12.691617012023926
mig,0.8,11.175870895385742,13.541817665100098,11.453628540039062,18.251657485961914
mig,0.9,18.682360649108887,16.661405563354492,24.42193031311035,28.50663661956787
mig,1.0,300.3586530685425,345.914363861084,277.79650688171387,257.11095333099365
