mode,load,0_inception_v3-2,1_inception_v3-2,2_inception_v3-2,3_inception_v3-2
mig,0.1,5.055665969848633,5.161762237548828,5.02467155456543,7.223844528198242
mig,0.2,5.031108856201172,5.127668380737305,5.023956298828125,7.227182388305664
mig,0.3,5.088329315185547,4.971027374267578,4.993438720703125,7.218599319458008
mig,0.4,5.002737045288086,5.020856857299805,5.05828857421875,7.214069366455078
mig,0.5,5.023002624511719,5.044698715209961,5.036592483520508,7.214546203613281
mig,0.6,4.968166351318359,4.98652458190918,4.965305328369141,7.227659225463867
mig,0.7,5.0601959228515625,4.978656768798828,4.989147186279297,7.219552993774414
mig,0.8,5.033969879150391,5.112648010253906,4.976987838745117,7.229328155517578
mig,0.9,4.993200302124023,4.90260124206543,5.106210708618164,7.226467132568359
mig,1.0,5.084991455078125,4.9686431884765625,5.126476287841797,7.227420806884766
