mode,load,0_inception_v3-2,1_inception_v3-2,2_inception_v3-2,3_inception_v3-2
mig,0.1,14.270782470703125,15.483379364013672,13.663530349731445,13.831138610839844
mig,0.2,14.821052551269531,14.550924301147461,13.532876968383789,13.936281204223633
mig,0.3,13.800621032714844,13.36669921875,13.283252716064453,13.977289199829102
mig,0.4,11.550188064575195,12.806415557861328,12.941360473632812,14.449119567871094
mig,0.5,9.715557098388672,9.862661361694336,10.049104690551758,13.150930404663086
mig,0.6,9.838104248046875,9.414196014404297,9.55057144165039,11.487007141113281
mig,0.7,8.78143310546875,8.948087692260742,8.979558944702148,9.103059768676758
mig,0.8,7.855653762817383,8.669614791870117,8.065462112426758,9.686946868896484
mig,0.9,8.141756057739258,7.622957229614258,7.950782775878906,8.547067642211914
mig,1.0,10.315895080566406,9.654521942138672,6.900787353515625,8.083820343017578
