mode,load,0_inception_v3-2,1_inception_v3-2,2_inception_v3-2,3_inception_v3-2
mig,0.1,6.47282600402832,8.149218559265142,5.891704559326185,5.369734764099119
mig,0.2,9.60426330566407,9.867978096008299,9.403181076049814,8.735418319702148
mig,0.3,9.48352813720703,8.921051025390627,8.74271392822266,9.689545631408688
mig,0.4,8.995032310485838,8.924651145935062,9.099149703979492,10.192012786865238
mig,0.5,9.433865547180176,8.926582336425787,9.510660171508817,10.893273353576664
mig,0.6,11.012935638427738,11.606025695800781,10.283470153808596,14.727902412414553
mig,0.7,16.130805015563965,15.981531143188471,14.21732902526856,22.620439529418945
mig,0.8,25.44007301330568,31.103801727294915,25.32634735107422,38.6277198791504
mig,0.9,48.75197410583494,41.35887622833249,65.94700813293458,75.33166408538818
mig,1.0,622.4640846252441,523.7093210220337,453.3012866973877,761.380672454834
