mode,load,0_efficientnet_b5-32,1_inception_v3-8,2_resnet18-4
mps-uncap,0.8,32.06276893615723,16.907691955566406,3.6880970001220703
mps-uncap,0.9,33.35165977478027,16.68834686279297,3.8237571716308594
mps-uncap,1.0,33.30564498901367,21.570920944213867,4.343509674072266
mps-uncap,0.5,29.742717742919922,11.435508728027344,2.8628110885620117
mps-uncap,0.6,30.40170669555664,11.149406433105469,2.972126007080078
mps-uncap,0.7,31.301259994506836,14.630794525146484,3.366231918334961
mps-uncap,0.1,27.843832969665527,12.056827545166016,2.8967857360839844
mps-uncap,0.2,28.353214263916016,11.98267936706543,2.8295516967773438
mps-uncap,0.3,28.83732318878174,11.792182922363281,2.816915512084961
mps-uncap,0.4,29.427170753479004,11.656999588012695,2.847909927368164
