mode,load,0_efficientnet_b5-32,1_inception_v3-8,2_resnet18-4
mps-uncap,0.8,33.88731479644775,25.343337059020996,9.893550872802733
mps-uncap,0.9,34.88325119018555,23.604235649108883,9.401369094848633
mps-uncap,1.0,34.0034818649292,26.261157989501953,10.47497034072876
mps-uncap,0.5,32.6536226272583,23.89063835144043,9.14250135421753
mps-uncap,0.6,32.94813632965088,24.42574977874756,9.431755542755125
mps-uncap,0.7,34.18581008911133,22.79794216156006,9.106755256652832
mps-uncap,0.1,30.266640186309814,21.80368423461913,7.617852687835698
mps-uncap,0.2,31.393241882324215,22.121729850769043,8.044991493225098
mps-uncap,0.3,31.715285778045658,23.130416870117188,8.593034744262692
mps-uncap,0.4,32.74952411651611,22.1627140045166,8.803367614746096
