mode,load,0_efficientnet_b5-32,1_inception_v3-8,2_resnet18-4
mps-uncap,0.8,0.013589859008789062,0.011444091796875,0.007867813110351562
mps-uncap,0.9,0.013589859008789062,0.010967254638671875,0.00762939453125
mps-uncap,1.0,0.016689300537109375,0.01430511474609375,0.0095367431640625
mps-uncap,0.5,0.013589859008789062,0.011682510375976562,0.009059906005859375
mps-uncap,0.6,0.014066696166992188,0.011444091796875,0.009775161743164062
mps-uncap,0.7,0.013589859008789062,0.011444091796875,0.009059906005859375
mps-uncap,0.1,0.015020370483398438,0.017881393432617188,0.010967254638671875
mps-uncap,0.2,0.015020370483398438,0.013113021850585938,0.010013580322265625
mps-uncap,0.3,0.014066696166992188,0.014066696166992188,0.010251998901367188
mps-uncap,0.4,0.014066696166992188,0.011444091796875,0.010013580322265625
