mode,load,0_efficientnet_b5-32,1_inception_v3-8,2_resnet18-4
mps-uncap,0.8,36.2246036529541,26.245594024658203,10.811090469360352
mps-uncap,0.9,35.85219383239746,24.428129196166992,10.524272918701172
mps-uncap,1.0,35.70961952209473,27.03380584716797,12.023210525512695
mps-uncap,0.5,33.17904472351074,25.43807029724121,10.711193084716797
mps-uncap,0.6,33.228158950805664,25.484561920166016,10.723590850830078
mps-uncap,0.7,34.452199935913086,24.1091251373291,10.101079940795898
mps-uncap,0.1,30.40027618408203,23.228168487548828,9.055376052856445
mps-uncap,0.2,31.711816787719727,23.244619369506836,9.228706359863281
mps-uncap,0.3,34.86013412475586,24.205923080444336,10.46895980834961
mps-uncap,0.4,33.751487731933594,23.810148239135742,9.760379791259766
