mode,load,0_efficientnet_b5-32,1_inception_v3-8,2_resnet18-4
mps-uncap,0.8,60.694217681884766,23.940563201904297,7.865190505981445
mps-uncap,0.9,78.99785041809082,35.274505615234375,11.173486709594727
mps-uncap,1.0,551.429033279419,1277.726650238037,280.44652938842773
mps-uncap,0.5,31.450271606445312,13.496875762939453,3.480672836303711
mps-uncap,0.6,34.040212631225586,15.070915222167969,4.071354866027832
mps-uncap,0.7,48.57611656188965,17.672300338745117,5.4225921630859375
mps-uncap,0.1,27.96041965484619,12.144327163696289,2.9616355895996094
mps-uncap,0.2,28.528928756713867,12.106657028198242,2.9186010360717773
mps-uncap,0.3,29.407620429992676,12.049317359924316,2.9296875
mps-uncap,0.4,30.48396110534668,12.171268463134766,3.0405521392822266
