mode,load,0_efficientnet_b5-32,1_inception_v3-8,2_resnet18-4
mps-uncap,0.8,28.7168025970459,7.791996002197266,2.7055740356445312
mps-uncap,0.9,46.15044593811035,18.38386058807373,6.438255310058594
mps-uncap,1.0,518.352746963501,1263.6854648590088,274.5450735092163
mps-uncap,0.5,0.06031990051269531,0.0514984130859375,0.04315376281738281
mps-uncap,0.6,3.6253929138183594,0.05340576171875,0.044345855712890625
mps-uncap,0.7,17.12489128112793,0.05984306335449219,0.5674362182617188
mps-uncap,0.1,0.058650970458984375,0.060558319091796875,0.04649162292480469
mps-uncap,0.2,0.05936622619628906,0.058650970458984375,0.04506111145019531
mps-uncap,0.3,0.05924701690673828,0.0553131103515625,0.04315376281738281
mps-uncap,0.4,0.06008148193359375,0.051975250244140625,0.043392181396484375
