mode,load,0_densenet161-16,1_efficientnet_b6-2,2_squeezenet1_0-16
mps-uncap,0.8,139.67142105102536,105.37169694900513,32.80857324600234
mps-uncap,0.9,376.6364574432371,199.84642028808597,42.824773788452205
mps-uncap,1.0,2309.1426396369934,1458.0662727355957,707.4853324890137
mps-uncap,0.5,51.7572283744813,29.507899284362765,10.249776840209957
mps-uncap,0.6,91.47946357727044,35.957436561584494,16.151742935180682
mps-uncap,0.7,84.24545288085935,67.7303791046143,21.691727638244657
mps-uncap,0.1,19.845366477966323,18.13698768615724,2.7320957183837895
mps-uncap,0.2,20.23427963256836,22.748589515686046,3.4361743927001793
mps-uncap,0.3,24.371504783630353,24.634509086608897,5.547113418579083
mps-uncap,0.4,36.820774078369176,30.074110031127944,8.567581176757734
