mode,load,0_densenet161-16,1_efficientnet_b6-2,2_squeezenet1_0-16
mps-uncap,0.8,17.47417449951172,9.795904159545898,2.948760986328125
mps-uncap,0.9,17.450332641601562,9.758710861206055,2.9630661010742188
mps-uncap,1.0,17.72451400756836,9.984254837036133,2.9549598693847656
mps-uncap,0.5,17.35067367553711,9.714841842651367,2.958536148071289
mps-uncap,0.6,17.430782318115234,9.585142135620117,2.950429916381836
mps-uncap,0.7,17.446041107177734,9.827613830566406,2.9523372650146484
mps-uncap,0.1,17.42100715637207,10.219812393188477,2.9516220092773438
mps-uncap,0.2,17.400026321411133,9.736299514770508,2.9616355895996094
mps-uncap,0.3,17.30203628540039,10.080814361572266,2.9458999633789062
mps-uncap,0.4,17.3342227935791,9.74416732788086,2.9480457305908203
