mode,load,0_densenet161-16,1_efficientnet_b6-2,2_squeezenet1_0-16
mps-uncap,0.8,221.9524383544922,199.55062866210938,66.3449764251709
mps-uncap,0.9,482.1603298187256,315.67859649658203,77.68774032592773
mps-uncap,1.0,2508.3396434783936,1610.445499420166,739.7215366363525
mps-uncap,0.5,88.37413787841797,58.59971046447754,22.507905960083008
mps-uncap,0.6,139.38379287719727,72.60680198669434,44.57736015319824
mps-uncap,0.7,167.9396629333496,188.19689750671387,42.162418365478516
mps-uncap,0.1,50.39072036743164,41.25523567199707,11.403560638427734
mps-uncap,0.2,50.017595291137695,45.88818550109863,13.915061950683594
mps-uncap,0.3,57.84749984741211,58.02583694458008,15.541791915893555
mps-uncap,0.4,75.11305809020996,60.14204025268555,18.938064575195312
