mode,load,0_densenet161-16,1_efficientnet_b6-2,2_squeezenet1_0-16
mps-uncap,0.8,0.013828277587890625,0.01239776611328125,0.009298324584960938
mps-uncap,0.9,0.014066696166992188,0.011682510375976562,0.009059906005859375
mps-uncap,1.0,0.015735626220703125,0.0152587890625,0.009298324584960938
mps-uncap,0.5,0.011920928955078125,0.011444091796875,0.009775161743164062
mps-uncap,0.6,0.013589859008789062,0.010728836059570312,0.008821487426757812
mps-uncap,0.7,0.0133514404296875,0.011444091796875,0.009298324584960938
mps-uncap,0.1,0.020503997802734375,0.02288818359375,0.01049041748046875
mps-uncap,0.2,0.012159347534179688,0.01239776611328125,0.01049041748046875
mps-uncap,0.3,0.01430511474609375,0.013113021850585938,0.010728836059570312
mps-uncap,0.4,0.012636184692382812,0.012636184692382812,0.010251998901367188
