mode,load,0_densenet161-16,1_efficientnet_b6-2,2_squeezenet1_0-16
mps-uncap,0.8,170.4481601715088,131.32189750671387,38.24083328247075
mps-uncap,0.9,407.96301364898676,227.9412841796875,47.69058227539065
mps-uncap,1.0,2342.322790622711,1488.09476852417,712.3879766464232
mps-uncap,0.5,72.34997749328616,45.565319061279276,14.810085296630858
mps-uncap,0.6,117.91520595550529,57.213044166564956,21.102752685546893
mps-uncap,0.7,108.56321334838846,85.49838066101081,26.493601799011234
mps-uncap,0.1,38.879919052124045,40.07484436035158,7.424354553222656
mps-uncap,0.2,42.223961353301995,42.787046432495124,7.860970497131343
mps-uncap,0.3,45.893850326538086,44.747123718261726,9.929876327514641
mps-uncap,0.4,56.98678970336914,47.84013748168949,12.56838798522945
