mode,load,0_densenet161-16,1_efficientnet_b6-2,2_squeezenet1_0-16
mps-uncap,0.8,17.494678497314453,10.040044784545898,2.9609203338623047
mps-uncap,0.9,17.503023147583008,9.899139404296875,2.980470657348633
mps-uncap,1.0,20.91050148010254,9.999752044677734,2.9745101928710938
mps-uncap,0.5,17.368793487548828,9.741067886352539,2.9702186584472656
mps-uncap,0.6,17.473220825195312,9.823083877563477,2.963542938232422
mps-uncap,0.7,17.473697662353516,9.949684143066406,2.9630661010742188
mps-uncap,0.1,17.441511154174805,10.242700576782227,2.9621124267578125
mps-uncap,0.2,17.441511154174805,10.047197341918945,2.9726028442382812
mps-uncap,0.3,17.35210418701172,10.159492492675781,2.9594898223876953
mps-uncap,0.4,17.35687255859375,9.794235229492188,2.9599666595458984
