mode,load,0_densenet161-16,1_efficientnet_b6-2,2_squeezenet1_0-16
mps-uncap,0.8,189.55492973327637,176.1953830718994,62.5302791595459
mps-uncap,0.9,448.8070011138916,286.914587020874,73.5161304473877
mps-uncap,1.0,2475.9891033172607,1579.451560974121,734.7924709320068
mps-uncap,0.5,67.19970703125,42.5572395324707,18.079042434692383
mps-uncap,0.6,114.52436447143555,59.6160888671875,39.48354721069336
mps-uncap,0.7,140.9432888031006,161.86165809631348,37.60504722595215
mps-uncap,0.1,31.716585159301758,19.463062286376953,8.005142211914062
mps-uncap,0.2,32.61518478393555,28.30052375793457,10.020971298217773
mps-uncap,0.3,38.828372955322266,38.70964050292969,10.96200942993164
mps-uncap,0.4,49.45945739746094,45.86148262023926,15.952825546264648
