mode,load,0_densenet161-2,1_densenet169-4,2_densenet201-2
mps-uncap,0.8,94.2124700546264,83.64470005035399,110.37685871124239
mps-uncap,0.9,150.0110626220703,230.182683467865,250.44628143310538
mps-uncap,1.0,594.139337539673,2080.4135608673096,804.7520732879639
mps-uncap,0.5,40.46957015991212,44.5844841003418,48.837497234344475
mps-uncap,0.6,50.530076026916504,58.98971557617177,90.73612451553353
mps-uncap,0.7,71.75221204757695,73.77443790435791,85.95413208007807
mps-uncap,0.1,43.73830080032349,47.02518463134764,45.138206481933594
mps-uncap,0.2,41.78309440612794,41.61624431610107,41.3620328903198
mps-uncap,0.3,37.7505111694336,36.878836154937794,41.749162673950266
mps-uncap,0.4,38.6929988861084,39.90912914276126,45.366060733795145
