mode,load,0_densenet161-2,1_densenet169-4,2_densenet201-2
mps-uncap,0.8,9.463310241699219,9.558439254760742,12.012720108032227
mps-uncap,0.9,9.500980377197266,9.648561477661133,11.941194534301758
mps-uncap,1.0,9.503364562988281,9.799718856811523,12.08353042602539
mps-uncap,0.5,9.5062255859375,9.688377380371094,11.736869812011719
mps-uncap,0.6,9.711980819702148,9.816169738769531,11.892080307006836
mps-uncap,0.7,9.365320205688477,9.747982025146484,11.847734451293945
mps-uncap,0.1,9.53531265258789,9.725093841552734,12.178659439086914
mps-uncap,0.2,9.419918060302734,9.958267211914062,11.900186538696289
mps-uncap,0.3,9.351968765258789,9.686946868896484,12.223482131958008
mps-uncap,0.4,9.419918060302734,9.759187698364258,11.91091537475586
