mode,load,0_densenet161-2,1_densenet169-4,2_densenet201-2
mps-uncap,0.8,10.117959976196289,10.14242172241211,12.812018394470215
mps-uncap,0.9,10.268568992614746,10.150933265686035,12.489008903503418
mps-uncap,1.0,10.270833969116211,10.172843933105469,12.745857238769531
mps-uncap,0.5,11.97519302368164,12.033939361572266,14.389038085937502
mps-uncap,0.6,11.488676071166992,11.367559432983398,14.024901390075687
mps-uncap,0.7,10.40966510772705,10.527420043945312,13.498163223266602
mps-uncap,0.1,23.360919952392578,24.52828884124756,24.06792640686036
mps-uncap,0.2,17.834901809692383,18.305110931396484,21.543097496032715
mps-uncap,0.3,16.801118850708008,17.204761505126953,21.25396728515625
mps-uncap,0.4,14.123010635375993,12.806797027587894,15.373587608337402
