mode,load,0_densenet161-2,1_densenet169-4,2_densenet201-2
mps-uncap,0.8,114.54582214355469,123.40593338012695,164.34812545776367
mps-uncap,0.9,193.7851905822754,260.3588104248047,320.26147842407227
mps-uncap,1.0,653.6831855773926,2244.6932792663574,842.6721096038818
mps-uncap,0.5,54.05020713806152,78.6430835723877,59.72647666931152
mps-uncap,0.6,73.10771942138672,84.37752723693848,143.66936683654785
mps-uncap,0.7,102.46801376342773,98.0672836303711,126.28459930419922
mps-uncap,0.1,48.825740814208984,63.303470611572266,54.75807189941406
mps-uncap,0.2,54.64911460876465,49.09682273864746,58.99548530578613
mps-uncap,0.3,55.09185791015625,55.2363395690918,54.326772689819336
mps-uncap,0.4,52.14953422546387,53.52783203125,68.28522682189941
