mode,load,0_densenet161-2,1_densenet169-4,2_densenet201-2
mps-uncap,0.8,0.011682510375976562,0.009775161743164062,0.011205673217773438
mps-uncap,0.9,0.010251998901367188,0.010967254638671875,0.010013580322265625
mps-uncap,1.0,0.011444091796875,0.011920928955078125,0.012159347534179688
mps-uncap,0.5,0.011444091796875,0.010013580322265625,0.011444091796875
mps-uncap,0.6,0.011682510375976562,0.01049041748046875,0.010251998901367188
mps-uncap,0.7,0.010251998901367188,0.009775161743164062,0.010013580322265625
mps-uncap,0.1,0.014066696166992188,0.01239776611328125,0.017642974853515625
mps-uncap,0.2,0.012159347534179688,0.011444091796875,0.011444091796875
mps-uncap,0.3,0.011444091796875,0.011920928955078125,0.012159347534179688
mps-uncap,0.4,0.010251998901367188,0.010251998901367188,0.011920928955078125
