mode,load,0_efficientnet_b6-8,1_mobilenet_v2-32,2_mobilenet_v2-32,3_mobilenet_v2-8
mps-uncap,1.0,51.45382881164551,15.113115310668945,14.988899230957031,13.79084587097168
