mode,load,0_efficientnet_b6-8,1_mobilenet_v2-32,2_mobilenet_v2-32,3_mobilenet_v2-8
mps-uncap,1.0,51.08723402023315,14.47756767272949,14.561281204223631,13.285679817199707
