mode,load,0_alexnet-16,1_densenet121-2,2_mobilenet_v3_small-32
mps-uncap,0.8,4.78823184967041,19.869518280029297,9.410929679870613
mps-uncap,0.9,12.580037117004395,29.898023605346676,12.801408767700199
mps-uncap,1.0,31.137442588806156,39.560794830322266,74.66864585876465
mps-uncap,0.5,1.8169403076171873,10.917568206787111,7.151222229003906
mps-uncap,0.6,2.5407314300537105,11.83483600616455,6.545615196228027
mps-uncap,0.7,3.3870935440063494,14.545392990112305,7.5052738189697275
mps-uncap,0.1,0.06079673767089844,4.004907608032234,0.5974769592285161
mps-uncap,0.2,0.6785392761230469,9.478569030761719,3.9480686187744163
mps-uncap,0.3,1.0712385177612305,10.735297203063965,5.548906326293946
mps-uncap,0.4,1.3288021087646484,10.755681991577148,6.934046745300307
