mode,load,0_efficientnet_b7-16,1_mobilenet_v2-4,2_resnet152-16
mps-uncap,0.8,27.154922485351562,2.274751663208008,14.02592658996582
mps-uncap,0.9,26.89337730407715,2.2110939025878906,14.052629470825195
mps-uncap,1.0,29.64949607849121,2.303600311279297,17.267227172851562
mps-uncap,0.5,26.696205139160156,2.2428035736083984,14.027118682861328
mps-uncap,0.6,26.721954345703125,2.2287368774414062,13.991355895996094
mps-uncap,0.7,26.890039443969727,2.1851062774658203,13.9923095703125
mps-uncap,0.1,26.827335357666016,2.331972122192383,14.037609100341797
mps-uncap,0.2,26.815414428710938,2.2487640380859375,14.043092727661133
mps-uncap,0.3,26.84473991394043,2.209186553955078,14.017820358276367
mps-uncap,0.4,26.815414428710938,2.230405807495117,14.018774032592773
