mode,load,0_efficientnet_b7-16,1_mobilenet_v2-4,2_resnet152-16
mps-uncap,0.8,166.89300537109375,24.390125274658192,110.41128635406494
mps-uncap,0.9,322.1590518951416,51.95441246032714,205.98554611206055
mps-uncap,1.0,1242.7332401275637,4164.74871635437,3243.348741531372
mps-uncap,0.5,66.42146110534668,11.810421943664554,43.03717613220215
mps-uncap,0.6,70.25799751281745,12.56232261657715,50.46796798706055
mps-uncap,0.7,99.22451972961427,15.361452102661135,76.71680450439456
mps-uncap,0.1,32.24301338195801,6.740331649780273,19.17514801025391
mps-uncap,0.2,37.99009323120117,7.770538330078124,30.5246114730835
mps-uncap,0.3,48.12216758728027,9.070467948913574,31.831026077270515
mps-uncap,0.4,52.991437911987305,11.098551750183107,33.136653900146484
