mode,load,0_efficientnet_b7-16,1_mobilenet_v2-4,2_resnet152-16
mps-uncap,0.8,448.93646240234375,80.42526245117188,277.4314880371094
mps-uncap,0.9,519.8912620544434,127.29430198669434,470.48377990722656
mps-uncap,1.0,1661.5855693817139,4513.826370239258,3523.5817432403564
mps-uncap,0.5,85.97445487976074,24.603843688964844,99.95126724243164
mps-uncap,0.6,139.33920860290527,29.55937385559082,95.15976905822754
mps-uncap,0.7,193.30334663391113,43.12920570373535,186.10882759094238
mps-uncap,0.1,33.283233642578125,8.912801742553711,16.922950744628906
mps-uncap,0.2,58.7010383605957,11.163711547851562,31.034231185913086
mps-uncap,0.3,65.34075736999512,15.924215316772461,43.07413101196289
mps-uncap,0.4,70.98722457885742,23.612499237060547,63.49062919616699
