mode,load,0_efficientnet_b7-16,1_mobilenet_v2-4,2_resnet152-16
mps-uncap,0.8,26.665210723876953,2.251863479614258,13.975381851196289
mps-uncap,0.9,26.835203170776367,2.168416976928711,13.941287994384766
mps-uncap,1.0,29.59132194519043,2.2611618041992188,14.14632797241211
mps-uncap,0.5,26.622295379638672,2.1941661834716797,13.988971710205078
mps-uncap,0.6,26.627540588378906,2.1953582763671875,13.951539993286133
mps-uncap,0.7,26.755332946777344,2.1626949310302734,13.936996459960938
mps-uncap,0.1,26.773929595947266,2.2983551025390625,14.01972770690918
mps-uncap,0.2,26.756763458251953,2.20489501953125,14.022111892700195
mps-uncap,0.3,26.79610252380371,2.1936893463134766,13.98468017578125
mps-uncap,0.4,26.72553062438965,2.2125244140625,14.00136947631836
