mode,load,0_efficientnet_b7-16,1_mobilenet_v2-4,2_resnet152-16
mps-uncap,0.8,129.31237220764157,18.41325759887695,77.60858535766602
mps-uncap,0.9,281.1231136322022,45.81766128540038,173.05116653442388
mps-uncap,1.0,1199.6375083923342,4157.143211364747,3211.46993637085
mps-uncap,0.5,30.946922302246094,6.304073333740243,18.518567085266113
mps-uncap,0.6,37.35466003417973,7.1453571319580105,25.760293006896973
mps-uncap,0.7,61.34657859802247,9.990978240966799,46.656274795532234
mps-uncap,0.1,0.07081031799316406,0.07510185241699219,0.07166862487792969
mps-uncap,0.2,5.923032760620117,2.224087715148923,0.8319139480591102
mps-uncap,0.3,17.8755521774292,3.68499755859375,7.9032421112060645
mps-uncap,0.4,20.986795425415043,5.507850646972658,12.40525245666505
