mode,load,0_efficientnet_b7-16,1_mobilenet_v2-4,2_resnet152-16
mps-uncap,0.8,42.464303970336914,7.939815521240234,36.057472229003906
mps-uncap,0.9,43.1757926940918,8.704566955566406,36.292481422424316
mps-uncap,1.0,43.714237213134766,9.41925048828125,36.86985969543457
mps-uncap,0.5,40.05022048950196,6.424379348754884,32.1040153503418
mps-uncap,0.6,41.61996841430665,6.869459152221681,32.521963119506836
mps-uncap,0.7,41.49003028869629,7.192444801330568,34.73305702209473
mps-uncap,0.1,29.594707489013672,6.370735168457031,18.894195556640625
mps-uncap,0.2,33.963680267333984,6.023168563842773,26.25365257263185
mps-uncap,0.3,36.681413650512695,5.983686447143555,29.96146678924561
mps-uncap,0.4,38.907527923583984,6.365418434143066,30.786657333374027
