mode,load,0_efficientnet_b7-16,1_mobilenet_v2-4,2_resnet152-16
mps-uncap,0.8,59.04102325439453,7.772922515869141,38.89822959899902
mps-uncap,0.9,106.34279251098633,14.984369277954102,59.664368629455566
mps-uncap,1.0,524.9266624450684,2543.287515640259,2432.6605796813965
mps-uncap,0.5,35.574913024902344,5.771756172180176,18.395543098449707
mps-uncap,0.6,38.87605667114258,5.651950836181641,25.033116340637207
mps-uncap,0.7,41.56064987182617,6.153225898742676,30.87615966796875
mps-uncap,0.1,27.40168571472168,5.784034729003906,17.826318740844727
mps-uncap,0.2,27.475357055664062,5.645036697387695,18.140435218811035
mps-uncap,0.3,28.22732925415039,5.575418472290039,17.985820770263672
mps-uncap,0.4,31.294584274291992,5.693554878234863,17.77184009552002
