mode,load,0_efficientnet_b7-16,1_mobilenet_v2-4,2_resnet152-16
mps-uncap,0.8,22.57847785949707,2.605438232421875,12.922167778015137
mps-uncap,0.9,66.57242774963379,9.188652038574219,29.75940704345703
mps-uncap,1.0,482.91516304016113,2536.357879638672,2397.423505783081
mps-uncap,0.5,0.05936622619628906,0.04649162292480469,0.057220458984375
mps-uncap,0.6,0.05936622619628906,0.044345855712890625,0.058531761169433594
mps-uncap,0.7,4.852890968322754,0.6810426712036133,0.8220672607421875
mps-uncap,0.1,0.059604644775390625,0.05054473876953125,0.060558319091796875
mps-uncap,0.2,0.05793571472167969,0.04744529724121094,0.058650970458984375
mps-uncap,0.3,0.05841255187988281,0.04553794860839844,0.059604644775390625
mps-uncap,0.4,0.057220458984375,0.04553794860839844,0.057578086853027344
