mode,load,0_efficientnet_b7-16,1_mobilenet_v2-4,2_resnet152-16
mps-uncap,0.8,43.734703063964844,10.436351299285889,37.123119831085205
mps-uncap,0.9,44.28407669067383,10.741753578186032,37.05039501190185
mps-uncap,1.0,44.2630672454834,11.111249923706056,37.46358871459962
mps-uncap,0.5,43.238997459411614,9.57273006439209,33.6604118347168
mps-uncap,0.6,44.37938690185546,9.838595390319822,33.6453914642334
mps-uncap,0.7,43.142969608306885,10.265581607818591,36.25399112701415
mps-uncap,0.1,36.4915132522583,8.762245178222658,32.89844512939453
mps-uncap,0.2,39.198446273803704,7.657232284545899,32.795593738555915
mps-uncap,0.3,39.043354988098145,8.019864559173584,33.026742935180664
mps-uncap,0.4,41.74274444580076,9.141666889190674,33.25753927230834
