mode,load,0_efficientnet_b7-16,1_mobilenet_v2-4,2_resnet152-16
mps-uncap,0.8,306.91613674163864,50.164399147033706,174.93875026702878
mps-uncap,0.9,414.82499122619635,83.72446060180663,356.7009949684142
mps-uncap,1.0,1521.1921691894536,4450.066108703614,3468.1046748161316
mps-uncap,0.5,72.22669601440413,14.608080387115452,76.45291090011597
mps-uncap,0.6,84.60347175598143,17.09224224090572,63.68178129196167
mps-uncap,0.7,118.53152751922607,24.51760530471788,119.09858226776106
mps-uncap,0.1,25.70804119110109,5.386343002319336,15.406007766723604
mps-uncap,0.2,27.064704895019528,6.4690828323364435,27.323474884033292
mps-uncap,0.3,50.381159782409625,8.924283981323239,26.348564624786388
mps-uncap,0.4,44.429187774658146,13.61569881439209,36.76059007644648
